compnumber,longname,shortname,status,countrycode,region,cik,mic,ticker,exchange,country
145767,Viva Energy Group Ltd,Viva Energy Group Ltd,Active,AUS,Asia Pacific,,2.1.3,VEA,AUS,AUS
145782,Keytone Dairy Corp Ltd,Keytone Dairy Corp Ltd,Active,AUS,Asia Pacific,,6.1.1,KTD,AUS,NZL
105353,Hong Kong Finance Investment Holding Group Ltd,Hong Kong Finance Investment,Active,BMU,Latin America,,5.5.1,0007,HSE,HKG
145795,Calix Ltd,Calix Ltd,Active,AUS,Asia Pacific,,7.5.2,CXL,AUS,AUS
96403,Kaisa Health Group Holdings Ltd,Kaisa Health Group Holdings,Active,BMU,Latin America,,4.3.1,0876,HSE,HKG
80756,Power Financial Group Ltd,Power Financial Group Ltd,Active,BMU,Latin America,,5.5.1,0397,HSE,HKG
145804,GCS Holdings Inc,GCS Holdings Inc,Active,CYM,Latin America,,6.2.4,,,USA
145806,JNBY Design Ltd,JNBY Design Ltd,Active,CYM,Latin America,1747790.0,1.4.2,JNBY F,NBB,CHN
117963,Bellevue Gold Ltd,Bellevue Gold Ltd,Active,AUS,Asia Pacific,,8.2.1,BGL,AUS,AUS
96037,Claranova SA,Claranova SA,Active,FRA,Europe,,6.3.2,CLA,PAR,FRA
80825,Yuan Heng Gas Holdings Ltd,Yuan Heng Gas Holdings Ltd,Active,BMU,Latin America,,1.5.1,0332,HSE,HKG
145869,Epiroc Aktiebolag,Epiroc Aktiebolag,Active,SWE,Europe,1748586.0,9.1.3,EPOK Y,NBB,SWE
133450,Orascom Investment Holding SAE,Orascom Investment Holding S,Active,EGY,Middle East,,6.1.2,OSCM Y,NBB,EGY
89392,Mr Max Holdings Ltd,Mr Max Holdings Ltd,Active,JPN,Asia Pacific,,2.1.1,8203,TOK,JPN
82342,China Gem Holdings Ltd,China Gem Holdings Ltd,Active,BMU,Latin America,,5.5.1,1191,HSE,HKG
111510,Zongchang International Holdings Group Ltd,Zongchang International Hold,Active,BMU,Latin America,,5.3.2,0859,HSE,HKG
108014,Phoslock Environmental Technologies Ltd,Phoslock Environmental Techn,Active,AUS,Asia Pacific,,7.2.1,PSLK F,NBB,AUS
145924,Nickel Mines Ltd,Nickel Mines Ltd,Active,AUS,Asia Pacific,,8.2.4,NICM F,NBB,AUS
145927,Xiaomi Corp,Xiaomi Corp,Active,CYM,Latin America,1748830.0,6,XIAC F,NBB,CHN
138995,HEXO Corp,HEXO Corp,Active,CAN,North America,,4.1.1,HEXO,NYS,CAN
145978,NIO Inc,NIO Inc,Active,CYM,Latin America,1736541.0,1.8.1,NIO,NYS,CHN
145934,Medicover AB,Medicover AB,Active,SWE,Europe,1750464.0,4,MCVE F,NBB,SWE
101678,Expedeon AG,Expedeon AG,Active,DEU,Europe,1106774.0,4.1.2,SYGW F,NBB,DEU
145956,Leyou Technologies Holdings Ltd,Leyou Technologies Holdings,Active,CYM,Latin America,,6.3.2,LEYO F,NBB,HKG
145979,Healthia Ltd,Healthia Ltd,Active,AUS,Asia Pacific,,4.2.1,HEIT F,NBB,AUS
146084,Arcosa Inc,Arcosa Inc,Active,USA,North America,1739445.0,7.2.1,ACA,NYS,USA
106326,FBR Ltd,FBR Ltd,Active,AUS,Asia Pacific,,7.5.4,FBRK F,NBB,AUS
146087,Meituan Dianping,Meituan Dianping,Active,CYM,Latin America,,6.1.2,MPNG F,NBB,CHN
146121,Funding Circle Holdings PLC,Funding Circle Holdings PLC,Active,GBR,Europe,,5.4.1,FDCH F,NBB,GBR
146210,AltaGas Canada Inc,AltaGas Canada Inc,Active,CAN,North America,,3.3.1,ACI,TSX,CAN
106722,Swiss Water Decaffeinated Coffee Inc,Swiss Water Decaffeinated Co,Active,CAN,North America,,1.2.1,SWP,TSX,CAN
114356,TDC SOFT Inc,TDC SOFT Inc,Active,JPN,Asia Pacific,,6.3.2,4687,TOK,JPN
146132,Aston Martin Lagonda Global Holdings PLC,Aston Martin Lagonda Global,Active,GBR,Europe,,1.8.1,ARGG Y,NBB,GBR
114348,Shingakukai Holdings Co Ltd,Shingakukai Holdings Co Ltd,Active,JPN,Asia Pacific,,2.2.2,9760,TOK,JPN
111495,Nine Express Ltd,Nine Express Ltd,Active,BMU,Latin America,,2.3.2,9,HSE,HKG
111479,Meilleure Health International Industry Group Ltd,Meilleure Health Internation,Active,BMU,Latin America,,4.1.1,MIRH F,NBB,HKG
146201,Coronado Global Resources Inc,Coronado Global Resources In,Active,AUS,Asia Pacific,,8.2.4,,,AUS
102854,Universe International Financial Holdings Ltd,Universe International Finan,Active,BMU,Latin America,,2.3.2,1046,HSE,HKG
112370,Magnis Energy Technologies Ltd,Magnis Energy Technologies L,Active,AUS,Asia Pacific,,8.2.4,URNX F,NBB,AUS
146404,Synthorx Inc,Synthorx Inc,Active,USA,North America,1609727.0,4.1.1,THOR,NMS,USA
107397,City Chic Collective Ltd,City Chic Collective Ltd,Active,AUS,Asia Pacific,,2.1.5,CCCH F,NBB,AUS
55308,nmcn plc,nmcn plc,Active,GBR,Europe,,7.5.4,NMCN,LON,GBR
122808,Bardoc Gold Ltd,Bardoc Gold Ltd,Active,AUS,Asia Pacific,,8.2.1,BDC,AUS,AUS
120625,King River Resources Ltd,King River Resources Ltd,Active,AUS,Asia Pacific,,8.2.2,KRR,AUS,AUS
121913,Alpha HPA Ltd,Alpha HPA Ltd,Active,AUS,Asia Pacific,,8.2.1,A4N,AUS,AUS
146428,AJ Bell PLC,AJ Bell PLC,Active,GBR,Europe,,5.6.3,AJB,LON,GBR
146450,Prosegur Cash SA,Prosegur Cash SA,Active,ESP,Europe,,5.5.1,PGUC Y,NBB,ESP
117771,Suncity Group Holdings Ltd,Suncity Group Holdings Ltd,Active,CYM,Latin America,,5.3.2,SCGH F,NBB,CHN
102294,Axactor SE,Axactor SE,Active,SWE,Europe,,8.2.4,NCKK F,NBB,SWE
116038,Allot Ltd,Allot Ltd,Active,ISR,Middle East,1365767.0,6.3.2,ALLT,NMS,ISR
118412,NanoMedics Co Ltd,NanoMedics Co Ltd,Active,KOR,Asia Pacific,,6.1.1,074610,KOR,KOR
132274,Monarch Gold Corp,Monarch Gold Corp,Active,CAN,North America,,8.2.1,MQR,TSX,CAN
133706,Rand Merchant Investment Holdings Ltd,Rand Merchant Investment Hol,Active,ZAF,Africa,,5.2.1,RMRH F,NBB,ZAF
102848,Guoan International Ltd,Guoan International Ltd,Active,CYM,Latin America,,7.5.2,0143,HSE,HKG
146615,Multichoice Group Ltd,Multichoice Group Ltd,Active,ZAF,Africa,1765889.0,2.3.2,MCHO Y,NBB,ZAF
144245,APN Convenience Retail REIT,APN Convenience Retail REIT,Active,AUS,Asia Pacific,,5.3.1,AQR,AUS,AUS
137288,APN Industria REIT,APN Industria REIT,Active,AUS,Asia Pacific,,5.3.1,ADI,AUS,AUS
146686,Gestamp Automocion SA,Gestamp Automocion SA,Active,ESP,Europe,,2.1.4,GMPU F,NBB,ESP
146699,Masmovil Ibercom SA,Masmovil Ibercom SA,Active,ESP,Europe,,6.1.2,MMBM F,NBB,ESP
124572,Synergy Innovation Co Ltd,Synergy Innovation Co Ltd,Active,KOR,Asia Pacific,,6.2.4,048870,KOS,KOR
118363,Dongbu Inc,Dongbu Inc,Active,KOR,Asia Pacific,,8.3.3,012030,KOR,KOR
118368,NK Mulsan Co Ltd,NK Mulsan Co Ltd,Active,KOR,Asia Pacific,,8.2.3,009810,KOR,KOR
146792,Alcon Inc,Alcon Inc,Active,CHE,Europe,1167379.0,4.3.1,ALC,NYS,CHE
75253,Aptitude Software Group plc,Aptitude Software Group plc,Active,GBR,Europe,,6.3.2,APTD,LON,GBR
138153,Xplore Wealth Ltd,Xplore Wealth Ltd,Active,AUS,Asia Pacific,,5.5.2,MGP,AUS,AUS
115410,Dynac Holdings Corp,Dynac Holdings Corp,Active,JPN,Asia Pacific,,2.2.1,2675,TOK,JPN
146880,Innovent Biologics Inc,Innovent Biologics Inc,Active,CYM,Latin America,1774163.0,4.1,IVBX F,NBB,CHN
121113,Star Mica Holdings Co Ltd,Star Mica Holdings Co Ltd,Active,JPN,Asia Pacific,,5.3.2,2975,TOK,JPN
138349,BMO Real Estate Investments Ltd,BMO Real Estate Investments,Active,GBR,Europe,,5.6.3,BREI,LON,GBR
93496,Airtificial Intelligence Structures SA,Airtificial Intelligence Str,Active,ESP,Europe,,7.5.2,,NL,ESP
99276,China Display Optoelectronics Technology Holdings Ltd,China Display Optoelectronic,Active,BMU,Latin America,,7.3.1,0334,HSE,HKG
87353,Waterloo Brewing Ltd,Waterloo Brewing Ltd,Active,CAN,North America,,1.2.2,WBR,TSX,CAN
139615,Showcase Inc,Showcase Inc,Active,JPN,Asia Pacific,,6.3,3909,TOK,JPN
107977,Duopharma Biotech Berhad,Duopharma Biotech Berhad,Active,MYS,Asia Pacific,,4.1.1,,NL,MYS
95806,Semirara Mining & Power Corp,Semirara Mining & Power Corp,Active,PHL,Asia Pacific,,8.2.4,SMIR F,NBB,PHL
74947,TClarke plc,TClarke plc,Active,GBR,Europe,,7.5.4,CTO,LON,GBR
107330,Bridgemarq Real Estate Services Inc,Bridgemarq Real Estate Servi,Active,CAN,North America,,5.3.2,BRE,TSX,CAN
145929,Alleanza Holdings Co Ltd,Alleanza Holdings Co Ltd,Active,JPN,Asia Pacific,,2.1.8,3546,TOK,JPN
107959,CJ Century Logistics Holdings Berhad,CJ Century Logistics Holding,Active,MYS,Asia Pacific,,7.4.4,,NL,MYS
146901,Ride On Express Holdings Co Ltd,Ride On Express Holdings Co,Active,JPN,Asia Pacific,,2.1.2,6082,TOK,JPN
116272,Mali Lithium Ltd,Mali Lithium Ltd,Active,AUS,Asia Pacific,,8.2.1,EEYM F,NBB,AUS
84843,JCK International Public Co Ltd,JCK International Public Co,Active,THA,Asia Pacific,,2.2.5,,NL,THA
120891,Pharmarise Holdings Corp,Pharmarise Holdings Corp,Active,JPN,Asia Pacific,,4.1.1,2796,TOK,JPN
142349,T7 Global Berhad,T7 Global Berhad,Active,MYS,Asia Pacific,,9.1.1,,NL,MYS
108354,Thomson Medical Group Ltd,Thomson Medical Group Ltd,Active,SGP,Asia Pacific,,4.2.1,,NL,SGP
102381,Nueva Expresion Textil SA,Nueva Expresion Textil SA,Active,ESP,Europe,,1.4.1,,NL,ESP
133824,Rejlers AB,Rejlers AB,Active,SWE,Europe,,7.5.2,,,SWE
80770,Rare Earth Magnesium Technology Group Holdings Ltd,Rare Earth Magnesium Technol,Active,BMU,Latin America,,1.5.1,0601,HSE,HKG
96244,Lamtex Holdings Ltd,Lamtex Holdings Ltd,Active,BMU,Latin America,,8.1.2,1041,HSE,HKG
113645,Asia Television Holdings Ltd,Asia Television Holdings Ltd,Active,CYM,Latin America,,1.4.1,0707,HSE,HKG
141363,Funcom SE,Funcom SE,Active,NLD,Europe,,1,FCMK F,NBB,NLD
103909,New Universe Environmental Group Ltd,New Universe Environmental G,Active,CYM,Latin America,,7.2.1,0436,HSE,HKG
92487,Kerjaya Prospek Group Berhad,Kerjaya Prospek Group Berhad,Active,MYS,Asia Pacific,,7.5.4,,NL,MYS
121150,Yakuodo Holdings Co Ltd,Yakuodo Holdings Co Ltd,Active,JPN,Asia Pacific,,2.1.2,3385,TOK,JPN
137563,Neoleukin Therapeutics Inc,Neoleukin Therapeutics Inc,Active,USA,North America,1404644.0,4.1.1,NLTX,NMS,USA
121908,Ninestar Co Ltd,Ninestar Co Ltd,Active,CHN,Asia Pacific,,6.2.2,002180,SHZ,CHN
69689,Elkem ASA (New),Elkem ASA (New),Active,NOR,Europe,,8.2.2,ELK,OSL,NOR
118426,Koas Co Ltd,Koas Co Ltd,Active,KOR,Asia Pacific,,7.5.1,071950,KOR,KOR
110360,BTG Hotels (Group) Co Ltd,BTG Hotels (Group) Co Ltd,Active,CHN,Asia Pacific,,2.2.1,600258,SHA,CHN
81982,Garware Technical Fibres Ltd,Garware Technical Fibres Ltd,Active,IND,Asia Pacific,,1.4.1,,NL,IND
90692,Rane Holdings Ltd,Rane Holdings Ltd,Active,IND,Asia Pacific,,1.8.2,,NL,IND
99664,FUJIKURA COMPOSITES Inc,FUJIKURA COMPOSITES Inc,Active,JPN,Asia Pacific,,8.4.1,,TOK,JPN
120939,Bit One Group Co Ltd,Bit One Group Co Ltd,Active,JPN,Asia Pacific,,6.3.1,2338,TOK,JPN
99084,IJTT Co Ltd,IJTT Co Ltd,Active,JPN,Asia Pacific,,1.8.2,7315,TOK,JPN
102004,Prosafe SE,Prosafe SE,Active,CYP,Europe,,9.1.3,PRSE F,NBB,NOR
121121,ASTERIA Corp,ASTERIA Corp,Active,JPN,Asia Pacific,,6.3.2,3853,TOK,JPN
80630,JK Tyre & Industries Ltd,JK Tyre & Industries Ltd,Active,IND,Asia Pacific,,5.6.3,,NL,IND
89898,Komatsu Matere Co Ltd,Komatsu Matere Co Ltd,Active,JPN,Asia Pacific,,8.3.2,3580,TOK,JPN
100384,Hagiwara Electric Holdings Co Ltd,Hagiwara Electric Holdings C,Active,JPN,Asia Pacific,,7.3.1,7467,TOK,JPN
143862,Prodways Group SA,Prodways Group SA,Active,FRA,Europe,,7.5.5,PRWY F,NBB,FRA
115777,MRK Holdings Inc,MRK Holdings Inc,Active,JPN,Asia Pacific,,1.4.2,9980,TOK,JPN
122621,DiaMedica Therapeutics Inc,DiaMedica Therapeutics Inc,Active,CAN,North America,1401040.0,4.1.2,DMAC,NAS,USA
147707,Islamic Holding Group,Islamic Holding Group,Active,QAT,Middle East,,5.5.2,,NL,QAT
131488,Vodafone Qatar,Vodafone Qatar,Active,QAT,Middle East,,6.1.2,,NL,QAT
143226,Europris ASA,Europris ASA,Active,NOR,Europe,1700104.0,2.1.1,ERPS Y,NBB,NOR
145634,Stadio Holdings Ltd,Stadio Holdings Ltd,Active,ZAF,Africa,,2.2.2,SHOL F,NBB,ZAF
124087,Monaker Group Inc,Monaker Group Inc,Active,USA,North America,1372183.0,2.2.3,MKGI,NAS,USA
132510,Aleafia Health Inc,Aleafia Health Inc,Active,CAN,North America,,4.2.1,ALEF,TSX,CAN
147095,National Medical Care Co,National Medical Care Co,Active,SAU,Middle East,,4.2.2,,NL,SAU
99801,"Nikki Co., Ltd","Nikki Co., Ltd",Active,JPN,Asia Pacific,,1.8.2,,TOK,JPN
131483,Gulf International Services OSC,Gulf International Services,Active,QAT,Middle East,,2.2.3,,NL,QAT
146399,Avivasa Emeklilik Ve Hayat AS,Avivasa Emeklilik Ve Hayat A,Active,TUR,Europe,,5.2.2,,,TUR
146491,China SXT Pharmaceuticals Inc,China SXT Pharmaceuticals In,Active,VGB,Latin America,1723980.0,4.1.1,SXTC,NAS,CHN
147093,Almeera Consumer Goods Co,Almeera Consumer Goods Co,Active,QAT,Middle East,,2.1.1,,NL,QAT
147112,China Resources Pharmaceutical Group Ltd,China Resources Pharmaceutic,Active,HKG,Asia Pacific,,4.1.1,,NL,HKG
147713,Mazaya Qatar Real Estate Development QSC,Mazaya Qatar Real Estate Dev,Active,QAT,Middle East,,5.3.2,,NL,QAT
130872,Mapletree Logistics Trust,Mapletree Logistics Trust,Active,SGP,Asia Pacific,,5.3.1,MAPG F,NBB,SGP
114159,WCE Holdings Berhad,WCE Holdings Berhad,Active,MYS,Asia Pacific,,7.4.5,,NL,MYS
106616,Stagezero Life Sciences Ltd,Stagezero Life Sciences Ltd,Active,CAN,North America,,4.1.2,SZLS,TSX,CAN
105307,1ST Constitution Bancorp,1(ST) Constitution Bancorp,Active,USA,North America,1141807.0,5.1.1,FCCY,NMS,USA
112751,Kuwait Investment Projects Co,Kuwait Investment Projects Co,Active,KWT,Middle East,,5.6.3,,NL,KWT
32230,First United Corporation (MD),First United Corp. (MD),Active,USA,North America,763907.0,5.1.1,FUNC,NMS,USA
112938,Salam International Investment Ltd.,Salam International Investmen,Active,QAT,Middle East,,5.5.1,,NL,QAT
126462,"Oak Valley Bancorp (Oakdale, CA)","Oak Valley Bancorp (Oakdale, CA)",Active,USA,North America,1431567.0,5.1.1,OVLY,NAS,USA
131432,LC Corp SA,LC Corp SA,Active,POL,Europe,,5.6.3,,,POL
136400,Gulf General Cooperative Insurance Co,Gulf General Cooperative Ins,Active,SAU,Middle East,,5.2.1,8260,SAU,SAU
86612,"Auburn National Bancorp, Inc.","Auburn National Bancorp, Inc",Active,USA,North America,750574.0,5.1.1,AUBN,NMS,USA
8355,Transcat Inc,Transcat Inc,Active,USA,North America,99302.0,6.2.3,TRNS,NMS,USA
106598,IMPRESA Sociedade Gestora de Participacoes Sociais SA,Impresa-SGPS SA,Active,PRT,Europe,,2.3.1,,NL,PRT
115615,Sakura KCS Corp,Sakura KCS Corp,Active,JPN,Asia Pacific,,6.3.1,4761,TOK,JPN
143611,National Energy Services Reunited Corp,National Energy Services Reu,Active,VGB,Latin America,1698514.0,9.1.3,NESR,NAS,USA
144963,Viemed Healthcare Inc,Viemed Healthcare Inc,Active,CAN,North America,1729149.0,4.2.2,VMD,NAS,USA
146664,Balwin Properties Ltd,Balwin Properties Ltd,Active,ZAF,Africa,,2.2.5,BWPP F,NBB,ZAF
147334,Avantium NV,Avantium NV,Active,NLD,Europe,,8.4.2,,,NLD
145970,Satudora Holdings Co Ltd,Satudora Holdings Co Ltd,Active,JPN,Asia Pacific,,2.1.2,,,JPN
145794,Long4Life Ltd,Long4Life Ltd,Active,ZAF,Africa,,1.4.2,LGGF F,NBB,ZAF
147122,Al Rajhi Banking and Investment Corp,Al Rajhi Banking and Investm,Active,SAU,Middle East,,5.1.1,,NL,SAU
147091,Ezdan Real Estate Co,Ezdan Real Estate Co,Active,QAT,Middle East,,5.3.2,,NL,QAT
147124,National Company For Cooperative Insurance NCCI,National Company For Coopera,Active,SAU,Middle East,,5.2.1,,NL,SAU
34131,Burgan Bank S.A.K. (Kuwait),Burgan Bank S.A.K.,Active,KWT,Middle East,,5.1.1,,NL,KWT
146833,Bloomberry Resorts Corp,Bloomberry Resorts Corp,Active,PHL,Asia Pacific,,6.1.2,BLBR F,NBB,PHL
143620,Nuformix PLC,Nuformix PLC,Active,GBR,Europe,,4.1.1,NFX,LON,GBR
146466,Orphazyme A/S,Orphazyme A/S,Active,DNK,Europe,1764791.0,4.1.2,OZYM F,NBB,DNK
147364,Regina Miracle International Holdings Ltd,Regina Miracle International,Active,CYM,Latin America,,2.1.5,RMIH F,NBB,HKG
147277,Keppel DC REIT Management Pte Ltd,Keppel DC REIT Management Pt,Active,SGP,Asia Pacific,,5.3.1,KPDC F,NBB,SGP
128700,MVB Financial Corp,MVB Financial Corp,Active,USA,North America,1277902.0,5.1.1,MVBF,NAS,USA
54593,CB Financial Services Inc,CB Financial Services Inc,Active,USA,North America,1605301.0,5.1.1,CBFV,NMS,USA
99161,Rikei Corp,Rikei Corp,Active,JPN,Asia Pacific,,7.3.1,8226,TOK,JPN
114547,Pulstec Industrial Co Ltd,Pulstec Industrial Co Ltd,Active,JPN,Asia Pacific,,6.2.3,6894,TOK,JPN
84519,Zynex Inc,Zynex Inc,Active,USA,North America,846475.0,4.3.1,ZYXI,NAS,USA
139333,Conzzeta AG (Switzerland),Conzzeta AG (Switzerland),Active,CHE,Europe,,5.6.3,CNZZ F,NBB,CHE
145117,Pilot Corp,Pilot Corp,Active,JPN,Asia Pacific,,6.1.1,,,JPN
145822,Tenable Holdings Inc,Tenable Holdings Inc,Active,USA,North America,1660280.0,6.3.2,TENB,NMS,USA
143562,Antero Midstream Corp,Antero Midstream Corp,Active,USA,North America,1623925.0,9.1.3,AM,NYS,USA
146804,Watford Holdings Ltd,Watford Holdings Ltd,Active,BMU,Latin America,1601669.0,5.2.1,WTRE,NMS,BMU
70618,Town Centre Securities PLC,Town Centre Securities PLC (,Active,GBR,Europe,,5.3.1,TOWN,LON,GBR
100523,Columbus IT Partner A/S,Columbus IT Partner A/S,Active,DNK,Europe,,6.3.1,COLO F,NBB,DNK
127013,"First Bank (Williamstown, NJ)","First Bank (Williamstown, NJ",Active,USA,North America,,5.1.1,FRBA,NMS,USA
99612,TB Group Inc,TB Group Inc,Active,JPN,Asia Pacific,,6.2.3,6775,TOK,JPN
112394,Strata Skin Sciences Inc,Strata Skin Sciences Inc,Active,USA,North America,1051514.0,4.3.1,SSKN,NAS,USA
142087,Hypebeast Ltd,Hypebeast Ltd,Active,CYM,Latin America,,6.3.2,HYPP F,NBB,HKG
146694,Kaleido Biosciences Inc,Kaleido Biosciences Inc,Active,USA,North America,1751299.0,4.1.2,KLDO,NMS,USA
146702,Lyft Inc,Lyft Inc,Active,USA,North America,1759509.0,7.4.5,LYFT,NMS,USA
147094,United Electronics Co,United Electronics Co,Active,SAU,Middle East,,2.1.7,,NL,SAU
145524,Wrap Technologies Inc,Wrap Technologies Inc,Active,USA,North America,1702924.0,6.2.3,WRTC,NAS,USA
146531,Rhinebeck Bancorp Inc,Rhinebeck Bancorp Inc,Active,USA,North America,1751783.0,5.1.1,RBKB,NAS,USA
147649,Sazgar Engineer Works Ltd,Sazgar Engineer Works Ltd,Active,PAK,Asia Pacific,,1.8.2,,NL,PAK
113975,Select Bancorp Inc (New),Select Bancorp Inc (New),Active,USA,North America,1263762.0,5.1.1,SLCT,NMS,USA
145707,EverQuote Inc,EverQuote Inc,Active,USA,North America,1640428.0,6.3.1,EVER,NMS,USA
147503,Philippine Infradev Holdings Inc,Philippine Infradev Holdings,Active,PHL,Asia Pacific,,5.3.2,,NL,PHL
87285,PCCS Group Berhad,PCCS Group Berhad,Active,MYS,Asia Pacific,,7.5.2,,NL,MYS
139277,AquaBounty Technologies Inc,AquaBounty Technologies Inc,Active,USA,North America,1603978.0,1.2.1,AQB,NAS,USA
140314,Chiasma Inc,Chiasma Inc,Active,USA,North America,1339469.0,4.1.1,CHMA,NMS,USA
140393,Kina Securities Ltd,Kina Securities Ltd,Active,PNG,Asia Pacific,,5.1.1,,,PNG
144603,Ero Copper Corp,Ero Copper Corp,Active,CAN,North America,,8.2.4,ERO,TSX,CAN
145637,Avalara Inc,Avalara Inc,Active,USA,North America,1348036.0,6.3.2,AVLR,NYS,USA
145698,HyreCar Inc,HyreCar Inc,Active,USA,North America,1713832.0,2.2.3,HYRE,NAS,USA
143580,Magnolia Oil & Gas Corp,Magnolia Oil & Gas Corp,Active,USA,North America,1698990.0,9.1.1,MGY,NYS,USA
146632,Cemex Holdings Inc (Philippines),Cemex Holdings Inc (Philippi,Active,USA,North America,,8.5.1,CMMX F,NBB,PHL
138854,Paysign Inc,Paysign Inc,Active,USA,North America,1496443.0,6.1.2,PAYS,NAS,USA
147497,Cirtek Holdings Philippines Corp,Cirtek Holdings Philippines,Active,PHL,Asia Pacific,,5.6.3,,NL,PHL
147648,Azgard Nine Ltd,Azgard Nine Ltd,Active,PAK,Asia Pacific,,1.4.1,,NL,PAK
113588,India Globalization Capital Inc,India Globalization Capital Inc,Active,USA,North America,1326205.0,4.1.1,IGC,ASE,USA
122945,Orion Energy Systems Inc,Orion Energy Systems Inc,Active,USA,North America,1409375.0,7.3.1,OESX,NAS,USA
143907,SD Standard Drilling PLC,SD Standard Drilling PLC,Active,CYP,Europe,,9.1.3,,NL,CYP
143205,US Well Services Inc,US Well Services Inc,Active,USA,North America,1670349.0,9.1.3,USWS,NAS,USA
141876,Kew Media Group Inc,Kew Media Group Inc,Active,CAN,North America,,2.3.2,KEW,TSX,CAN
141411,Sensus Healthcare Inc,Sensus Healthcare Inc,Active,USA,North America,1494891.0,4.3.1,SRTS,NAS,USA
144742,Bandwidth Inc,Bandwidth Inc,Active,USA,North America,1514416.0,6.3.2,BAND,NMS,USA
139008,Evofem Biosciences Inc,Evofem Biosciences Inc,Active,USA,North America,1618835.0,4.1.1,EVFM,NAS,USA
145583,Covia Holdings Corp,Covia Holdings Corp,Active,USA,North America,1722287.0,8.2.2,CVIA Q,NBB,USA
146620,Harpoon Therapeutics Inc,Harpoon Therapeutics Inc,Active,USA,North America,1708493.0,4.1.2,HARP,NMS,USA
146636,Avedro Inc,Avedro Inc,Active,USA,North America,1343304.0,4.1.1,AVDR,NMS,USA
132169,Ellington Financial Inc,Ellington Financial Inc,Active,USA,North America,1411342.0,5.3.1,EFC,NYS,USA
147433,Emaar Development PJSC,Emaar Development PJSC,Active,ARE,Middle East,,5.3.2,,NL,ARE
147495,Century Pacific Food Inc,Century Pacific Food Inc,Active,PHL,Asia Pacific,,1.2.1,,NL,PHL
147639,Tariq Glass Ltd,Tariq Glass Ltd,Active,PAK,Asia Pacific,,8.1.3,,NL,PAK
47998,Research Frontiers Inc.,Research Frontiers Inc.,Active,USA,North America,793524.0,5.6.2,REFR,NAS,USA
106880,Neovasc Inc,Neovasc Inc,Active,CAN,North America,1399708.0,4.3.1,NVCN,NAS,CAN
132012,LiveXLive Media Inc,LiveXLive Media Inc,Active,USA,North America,1491419.0,2.3.2,LIVX,NAS,USA
145302,Dropbox Inc,Dropbox Inc,Active,USA,North America,1467623.0,6.3.2,DBX,NMS,USA
146657,Soliton Inc,Soliton Inc,Active,USA,North America,1548187.0,4.3.1,SOLY,NAS,USA
146028,Eventbrite Inc,Eventbrite Inc,Active,USA,North America,1475115.0,6.3.2,EB,NYS,USA
141790,Waitr Holdings Inc,Waitr Holdings Inc,Active,USA,North America,1653247.0,6.1.2,WTRH,NMS,USA
100397,Seelos Therapeutics Inc,Seelos Therapeutics Inc,Active,USA,North America,1017491.0,4.1.1,SEEL,NAS,USA
146720,ShockWave Medical Inc,ShockWave Medical Inc,Active,USA,North America,1642545.0,4.3.1,SWAV,NMS,USA
146721,Lightspeed POS Inc,Lightspeed POS Inc,Active,CAN,North America,,6.3.2,LSPD,NYS,CAN
145453,Jerash Holdings (US) Inc,Jerash Holdings US Inc,Active,USA,North America,1696558.0,1.4.2,JRSH,NAS,USA
145799,Bloom Energy Corp,Bloom Energy Corp,Active,USA,North America,1664703.0,7.3.1,BE,NYS,USA
144226,Falcon Minerals Corp,Falcon Minerals Corp,Active,USA,North America,1703785.0,9.1.1,FLMN,NAS,USA
135052,Hi-Crush Inc,Hi-Crush Inc,Active,USA,North America,1549848.0,8.2.4,HCRS Q,NBB,USA
101452,SMTC Corp.,SMTC Corp.,Active,USA,North America,1108320.0,7.3.1,SMTX,NMS,CAN
116198,Wealth Management Inc,Wealth Management Inc,Active,JPN,Asia Pacific,,6.3.2,3772,TOK,JPN
36731,Apyx Medical Corp,Apyx Medical Corp,Active,USA,North America,719135.0,4.3.1,APYX,NMS,USA
8053,Synalloy Corp.,Synalloy Corp.,Active,USA,North America,95953.0,8.2.2,SYNL,NMS,USA
19544,Northern Technologies International Corp.,Northern Technologies International Corp.,Active,USA,North America,875582.0,8.3.2,NTIC,NMS,USA
5085,LGL Group Inc (The),LGL Group Inc,Active,USA,North America,61004.0,7.3.1,LGL,ASE,USA
102119,Aspira Womens Health Inc,Aspira Womens Health Inc,Active,USA,North America,926617.0,4.3.1,AWH,NAS,USA
115538,Yamada Consulting Group Co Ltd,Yamada Consulting Group Co L,Active,JPN,Asia Pacific,,5.5.2,4792,JAS,JPN
134914,Alkaline Water Co Inc (The),Alkaline Water Co Inc (The),Active,USA,North America,1532390.0,1.2.2,WTER,NAS,USA
142680,SenesTech Inc,SenesTech Inc,Active,USA,North America,1680378.0,4.1.1,SNES,NAS,USA
129868,Yangtze River Port & Logistics Ltd,Yangtze River Port & Logisti,Active,USA,North America,1487843.0,5.3.2,YRIV,NBB,USA
142945,International Money Express Inc,International Money Express Inc,Active,USA,North America,1683695.0,7.5.2,IMXI,NAS,USA
146638,TCR2 Therapeutics Inc,TCR2 Therapeutics Inc,Active,USA,North America,1750019.0,4.1.2,TCRR,NMS,USA
146378,Tencent Music Entertainment Group,Tencent Music Entertainment,Active,CYM,Latin America,1744676.0,6.3.1,TME,NYS,CHN
